"","YEAR","FAMINCOME","UHRSWORKT"
"19903",2016,11,20
"19904",2016,13,20
"19905",2016,7,20
"19906",2016,14,20
"19907",2016,11,23
"19908",2016,7,30
"19909",2016,16,20
"19910",2016,2,30
"19911",2016,7,25
"19912",2016,7,16
"19913",2016,8,29
"19914",2016,9,20
"19915",2016,15,20
"19916",2016,13,0
"19917",2016,16,20
"19918",2016,13,24
"19919",2016,8,30
"19920",2016,6,28
"19921",2016,4,20
"19922",2016,16,20
"19923",2016,11,10
"19924",2016,15,15
"19925",2016,14,8
"19926",2016,8,30
"19927",2016,3,30
"19928",2016,15,30
"19929",2016,11,25
"19930",2016,14,30
"19931",2016,6,24
"19932",2016,10,15
"19933",2016,14,30
"19934",2016,6,32
"19935",2016,1,20
"19936",2016,15,15
"19937",2016,9,16
"19938",2016,12,8
"19939",2016,10,20
"19940",2016,6,32
"19941",2016,13,15
"19942",2016,13,5
"19943",2016,12,25
"19944",2016,6,21
"19945",2016,6,30
"19946",2016,6,32
"19947",2016,7,10
"19948",2016,14,6
"19949",2016,6,32
"19950",2016,14,32
"19951",2016,2,16
"19952",2016,16,30
"19953",2016,15,30
"19954",2016,13,20
"19955",2016,14,8
"19956",2016,11,28
"19957",2016,14,30
"19958",2016,16,10
"19959",2016,11,30
"19960",2016,14,16
"19961",2016,14,32
"19962",2016,14,30
"19963",2016,5,3
"19964",2016,9,16
"19965",2016,11,24
"19966",2016,8,30
"19967",2016,16,22
"19968",2016,13,2
"19969",2016,11,24
"19970",2016,15,12
"19971",2016,11,17
"19972",2016,2,30
"19973",2016,12,8
"19974",2016,14,32
"19975",2016,16,20
"19976",2016,15,32
"19977",2016,4,16
"19978",2016,2,20
"19979",2016,15,20
"19980",2016,14,30
"19981",2016,14,15
"19982",2016,11,34
"19983",2016,9,25
"19984",2016,7,21
"19985",2016,13,30
"19986",2016,16,28
"19987",2016,14,30
"19988",2016,8,34
"19989",2016,9,23
"19990",2016,16,5
"19991",2016,10,3
"19992",2016,1,12
"19993",2016,13,30
"19994",2016,14,2
"19995",2016,12,20
"19996",2016,9,15
"19997",2016,15,20
"19998",2016,16,8
"19999",2016,14,12
"20000",2016,9,25
"20001",2016,11,30
"20002",2016,16,34
"20003",2016,7,30
"20004",2016,11,18
"20005",2016,15,16
"20006",2016,13,20
"20007",2016,5,32
"20008",2016,15,20
"20009",2016,8,23
"20010",2016,15,16
"20011",2016,9,30
"20012",2016,9,26
"20013",2016,12,22
"20014",2016,11,20
"20015",2016,13,20
"20016",2016,12,25
"20017",2016,12,32
"20018",2016,1,30
"20019",2016,9,26
"20020",2016,13,8
"20021",2016,8,30
"20022",2016,13,30
"20023",2016,15,20
"20024",2016,14,20
"20025",2016,8,16
"20026",2016,12,32
"20027",2016,11,32
"20028",2016,13,25
"20029",2016,15,28
"20030",2016,6,15
"20031",2016,15,30
"20032",2016,14,15
"20033",2016,8,30
"20034",2016,16,25
"20035",2016,16,20
"20036",2016,10,24
"20037",2016,13,16
"20038",2016,6,12
"20039",2016,15,18
"20040",2016,13,32
"20041",2016,9,29
"20042",2016,9,25
"20043",2016,14,24
"20044",2016,12,8
"20045",2016,12,32
"20046",2016,9,30
"20047",2016,15,5
"20048",2016,14,20
"20049",2016,9,10
"20050",2016,12,16
"20051",2016,15,20
"20052",2016,15,32
"20053",2016,13,25
"20054",2016,12,15
"20055",2016,9,32
"20056",2016,12,30
"20057",2016,15,20
"20058",2016,7,10
"20059",2016,16,28
"20060",2016,7,24
"20061",2016,12,2
"20062",2016,16,7
"20063",2016,5,30
"20064",2016,6,20
"20065",2016,6,0
"20066",2016,14,34
"20067",2016,8,10
"20068",2016,14,21
"20069",2016,16,30
"20070",2016,16,3
"20071",2016,8,14
"20072",2016,13,24
"20073",2016,15,25
"20074",2016,7,32
"20075",2016,6,20
"20076",2016,1,26
"20077",2016,14,22
"20078",2016,14,4
"20079",2016,15,20
"20080",2016,5,10
"20081",2016,7,20
"20082",2016,16,20
"20083",2016,13,25
"20084",2016,16,20
"20085",2016,16,20
"20086",2016,14,15
"20087",2016,11,24
"20088",2016,14,9
"20089",2016,16,15
"20090",2016,15,15
"20091",2016,15,8
"20092",2016,6,17
"20093",2016,16,9
"20094",2016,13,30
"20095",2016,12,20
"20096",2016,12,10
"20097",2016,14,30
"20098",2016,16,7
"20099",2016,11,3
"20100",2016,7,10
"20101",2016,9,20
"20102",2016,14,20
"20103",2016,16,27
"20104",2016,4,22
"20105",2016,8,30
"20106",2016,16,8
"20107",2016,14,24
"20108",2016,9,20
"20109",2016,14,17
"20110",2016,16,25
"20111",2016,11,3
"20112",2016,12,20
"20113",2016,13,30
"20114",2016,15,34
"20115",2016,7,24
"20116",2016,12,20
"20117",2016,11,6
"20118",2016,12,25
"20119",2016,9,15
"20120",2016,14,4
"20121",2016,14,15
"20122",2016,16,30
"20123",2016,5,25
"20124",2016,7,18
"20125",2016,15,20
"20126",2016,5,15
"20127",2016,16,10
"20128",2016,13,32
"20129",2016,14,20
"20130",2016,16,20
"20131",2016,16,16
"20132",2016,15,29
"20133",2016,16,15
"20134",2016,8,2
"20135",2016,15,16
"20136",2016,8,34
"20137",2016,13,2
"20138",2016,4,20
"20139",2016,8,12
"20140",2016,6,30
"20141",2016,6,4
"20142",2016,8,15
"20143",2016,7,12
"20144",2016,15,6
"20145",2016,6,20
"20146",2016,5,25
"20147",2016,6,20
"20148",2016,9,28
"20149",2016,14,16
"20150",2016,14,33
"20151",2016,16,20
"20152",2016,6,30
"20153",2016,13,2
"20154",2016,16,3
"20155",2016,15,24
"20156",2016,4,20
"20157",2016,16,8
"20158",2016,11,5
"20159",2016,12,32
"20160",2016,14,28
"20161",2016,13,25
"20162",2016,11,6
"20163",2016,15,20
"20164",2016,13,24
"20165",2016,14,21
"20166",2016,11,15
"20167",2016,15,32
"20168",2016,14,30
"20169",2016,16,20
"20170",2016,13,20
"20171",2016,15,28
"20172",2016,11,30
"20173",2016,11,8
"20174",2016,2,5
"20175",2016,16,30
"20176",2016,12,5
"20177",2016,9,15
"20178",2016,14,20
"20179",2016,11,10
"20180",2016,3,5
"20181",2016,9,24
"20182",2016,15,5
"20183",2016,1,25
"20184",2016,14,20
"20185",2016,9,10
"20186",2016,16,16
"20187",2016,1,10
"20188",2016,13,20
"20189",2016,9,30
"20190",2016,7,12
"20191",2016,16,8
"20192",2016,14,34
"20193",2016,8,8
"20194",2016,16,15
"20195",2016,15,24
"20196",2016,7,20
"20197",2016,13,30
"20198",2016,14,16
"20199",2016,4,24
"20200",2016,7,20
"20201",2016,6,32
"20202",2016,8,28
"20203",2016,15,25
"20204",2016,5,20
"20205",2016,12,17
"20206",2016,10,24
"20207",2016,1,32
"20208",2016,13,15
"20209",2016,9,20
"20210",2016,13,32
"20211",2016,14,22
"20212",2016,13,6
"20213",2016,15,9
"20214",2016,15,29
"20215",2016,8,20
"20216",2016,11,20
"20217",2016,11,29
"20218",2016,10,20
"20219",2016,11,33
"20220",2016,16,30
"20221",2016,9,25
"20222",2016,6,5
"20223",2016,7,4
"20224",2016,14,1
"20225",2016,9,20
"20226",2016,11,15
"20227",2016,15,20
"20228",2016,6,15
"20229",2016,14,10
"20230",2016,14,30
"20231",2016,14,25
"20232",2016,14,16
"20233",2016,15,5
"20234",2016,13,0
"20235",2016,16,16
"20236",2016,15,12
"20237",2016,6,20
"20238",2016,5,8
"20239",2016,5,14
"20240",2016,14,12
"20241",2016,6,30
"20242",2016,9,24
"20243",2016,16,16
"20244",2016,1,20
"20245",2016,15,7
"20246",2016,15,32
"20247",2016,6,30
"20248",2016,12,30
"20249",2016,3,5
"20250",2016,6,32
"20251",2016,9,20
"20252",2016,16,10
"20253",2016,16,30
"20254",2016,15,20
"20255",2016,7,20
"20256",2016,10,20
"20257",2016,16,24
"20258",2016,10,8
"20259",2016,1,25
"20260",2016,15,30
"20261",2016,14,30
"20262",2016,16,20
"20263",2016,13,30
"20264",2016,16,16
"20265",2016,10,32
"20266",2016,16,12
"20267",2016,8,2
"20268",2016,15,20
"20269",2016,7,10
"20270",2016,10,30
"20271",2016,10,3
"20272",2016,2,28
"20273",2016,11,15
"20274",2016,16,10
"20275",2016,14,25
"20276",2016,16,25
"20277",2016,11,16
"20278",2016,13,30
"20279",2016,4,18
"20280",2016,5,12
"20281",2016,12,18
"20282",2016,13,31
"20283",2016,8,27
"20284",2016,15,20
"20285",2016,13,13
"20286",2016,8,32
"20287",2016,13,28
"20288",2016,13,25
"20289",2016,10,30
"20290",2016,13,12
"20291",2016,16,5
"20292",2017,13,15
"20293",2017,15,20
"20294",2017,7,30
"20295",2017,16,25
"20296",2017,8,32
"20297",2017,16,8
"20298",2017,16,30
"20299",2017,16,20
"20300",2017,14,15
"20301",2017,13,30
"20302",2017,15,15
"20303",2017,4,24
"20304",2017,3,20
"20305",2017,4,30
"20306",2017,15,32
"20307",2017,13,20
"20308",2017,13,24
"20309",2017,10,32
"20310",2017,2,27
"20311",2017,8,20
"20312",2017,16,30
"20313",2017,9,32
"20314",2017,15,32
"20315",2017,12,20
"20316",2017,14,20
"20317",2017,13,20
"20318",2017,12,20
"20319",2017,6,5
"20320",2017,16,10
"20321",2017,16,8
"20322",2017,1,22
"20323",2017,16,20
"20324",2017,14,30
"20325",2017,9,15
"20326",2017,15,24
"20327",2017,11,30
"20328",2017,15,2
"20329",2017,15,30
"20330",2017,2,25
"20331",2017,1,30
"20332",2017,11,10
"20333",2017,15,32
"20334",2017,13,30
"20335",2017,12,20
"20336",2017,12,20
"20337",2017,1,13
"20338",2017,4,8
"20339",2017,8,15
"20340",2017,4,34
"20341",2017,13,2
"20342",2017,7,20
"20343",2017,10,24
"20344",2017,11,20
"20345",2017,14,15
"20346",2017,16,8
"20347",2017,13,5
"20348",2017,14,26
"20349",2017,16,3
"20350",2017,6,32
"20351",2017,15,30
"20352",2017,13,32
"20353",2017,11,20
"20354",2017,16,30
"20355",2017,15,20
"20356",2017,10,24
"20357",2017,14,20
"20358",2017,10,33
"20359",2017,15,15
"20360",2017,16,20
"20361",2017,15,25
"20362",2017,11,20
"20363",2017,5,20
"20364",2017,1,25
"20365",2017,14,15
"20366",2017,7,15
"20367",2017,15,20
"20368",2017,14,15
"20369",2017,15,20
"20370",2017,9,20
"20371",2017,14,26
"20372",2017,5,29
"20373",2017,14,18
"20374",2017,15,16
"20375",2017,12,32
"20376",2017,6,30
"20377",2017,15,5
"20378",2017,9,2
"20379",2017,15,32
"20380",2017,13,20
"20381",2017,13,23
"20382",2017,6,20
"20383",2017,13,34
"20384",2017,14,1
"20385",2017,4,15
"20386",2017,15,32
"20387",2017,9,24
"20388",2017,7,20
"20389",2017,16,9
"20390",2017,3,16
"20391",2017,15,0
"20392",2017,16,20
"20393",2017,13,10
"20394",2017,6,15
"20395",2017,16,32
"20396",2017,8,20
"20397",2017,8,20
"20398",2017,16,30
"20399",2017,1,30
"20400",2017,8,17
"20401",2017,15,25
"20402",2017,11,30
"20403",2017,9,15
"20404",2017,13,28
"20405",2017,11,20
"20406",2017,9,32
"20407",2017,6,32
"20408",2017,6,32
"20409",2017,1,27
"20410",2017,8,33
"20411",2017,15,18
"20412",2017,14,20
"20413",2017,7,25
"20414",2017,14,26
"20415",2017,7,27
"20416",2017,7,28
"20417",2017,7,19
"20418",2017,12,10
"20419",2017,5,28
"20420",2017,16,28
"20421",2017,8,15
"20422",2017,4,25
"20423",2017,12,25
"20424",2017,12,30
"20425",2017,10,30
"20426",2017,14,20
"20427",2017,9,24
"20428",2017,11,30
"20429",2017,6,25
"20430",2017,13,16
"20431",2017,14,25
"20432",2017,7,25
"20433",2017,11,4
"20434",2017,12,23
"20435",2017,15,10
"20436",2017,15,30
"20437",2017,16,30
"20438",2017,14,32
"20439",2017,9,30
"20440",2017,9,5
"20441",2017,15,25
"20442",2017,5,18
"20443",2017,14,25
"20444",2017,16,3
"20445",2017,15,20
"20446",2017,6,30
"20447",2017,2,18
"20448",2017,4,10
"20449",2017,14,19
"20450",2017,5,32
"20451",2017,16,14
"20452",2017,13,22
"20453",2017,9,30
"20454",2017,16,30
"20455",2017,6,10
"20456",2017,3,15
"20457",2017,15,30
"20458",2017,13,15
"20459",2017,15,8
"20460",2017,10,25
"20461",2017,15,15
"20462",2017,12,34
"20463",2017,7,33
"20464",2017,13,5
"20465",2017,1,10
"20466",2017,11,20
"20467",2017,11,24
"20468",2017,9,20
"20469",2017,15,12
"20470",2017,7,30
"20471",2017,15,1
"20472",2017,10,30
"20473",2017,16,30
"20474",2017,5,28
"20475",2017,3,32
"20476",2017,16,30
"20477",2017,11,32
"20478",2017,6,20
"20479",2017,12,20
"20480",2017,11,15
"20481",2017,14,25
"20482",2017,11,24
"20483",2017,7,8
"20484",2017,4,32
"20485",2017,12,10
"20486",2017,8,25
"20487",2017,13,32
"20488",2017,3,20
"20489",2017,14,30
"20490",2017,11,11
"20491",2017,7,34
"20492",2017,11,10
"20493",2017,12,32
"20494",2017,16,32
"20495",2017,10,16
"20496",2017,6,12
"20497",2017,9,25
"20498",2017,7,10
"20499",2017,15,24
"20500",2017,12,9
"20501",2017,9,25
"20502",2017,16,30
"20503",2017,15,10
"20504",2017,16,32
"20505",2017,11,30
"20506",2017,12,25
"20507",2017,16,6
"20508",2017,8,25
"20509",2017,13,30
"20510",2017,11,21
"20511",2017,15,4
"20512",2017,13,15
"20513",2017,12,16
"20514",2017,4,7
"20515",2017,6,12
"20516",2017,14,15
"20517",2017,15,12
"20518",2017,8,27
"20519",2017,4,30
"20520",2017,14,20
"20521",2017,9,4
"20522",2017,13,12
"20523",2017,12,30
"20524",2017,13,20
"20525",2017,14,20
"20526",2017,16,24
"20527",2017,12,5
"20528",2017,13,15
"20529",2017,4,31
"20530",2017,12,25
"20531",2017,13,27
"20532",2017,16,20
"20533",2017,12,5
"20534",2017,16,30
"20535",2017,16,15
"20536",2017,13,20
"20537",2017,14,20
"20538",2017,15,30
"20539",2017,8,32
"20540",2017,7,30
"20541",2017,1,14
"20542",2017,16,8
"20543",2017,13,15
"20544",2017,1,25
"20545",2017,15,30
"20546",2017,15,32
"20547",2017,16,30
"20548",2017,8,30
"20549",2017,14,32
"20550",2017,15,32
"20551",2017,16,20
"20552",2017,5,30
"20553",2017,7,15
"20554",2017,12,30
"20555",2017,1,10
"20556",2017,13,30
"20557",2017,11,7
"20558",2017,1,20
"20559",2017,9,25
"20560",2017,7,32
"20561",2017,16,12
"20562",2017,16,16
"20563",2017,16,10
"20564",2017,14,20
"20565",2017,16,30
"20566",2017,12,1
"20567",2017,14,24
"20568",2017,11,24
"20569",2017,9,9
"20570",2017,16,7
"20571",2017,13,17
"20572",2017,15,2
"20573",2017,14,12
"20574",2017,10,32
"20575",2017,7,8
"20576",2017,5,16
"20577",2017,5,15
"20578",2017,4,20
"20579",2017,13,30
"20580",2017,15,33
"20581",2017,5,15
"20582",2017,6,30
"20583",2017,14,20
"20584",2017,11,20
"20585",2017,14,28
"20586",2017,13,3
"20587",2017,6,25
"20588",2017,14,34
"20589",2017,16,25
"20590",2017,14,15
"20591",2017,8,2
"20592",2017,12,25
"20593",2017,11,30
"20594",2017,9,24
"20595",2017,15,1
"20596",2017,13,2
"20597",2017,8,10
"20598",2017,16,22
"20599",2017,14,20
"20600",2017,15,24
"20601",2017,7,4
"20602",2017,12,5
"20603",2017,13,30
"20604",2017,8,32
"20605",2017,10,15
"20606",2017,15,15
"20607",2017,1,20
"20608",2017,9,5
"20609",2017,7,30
"20610",2017,15,2
"20611",2017,9,11
"20612",2017,9,30
"20613",2017,16,30
"20614",2017,5,20
"20615",2017,15,30
"20616",2017,1,10
"20617",2017,4,29
"20618",2017,14,25
"20619",2017,12,4
"20620",2017,6,10
"20621",2017,1,20
"20622",2017,12,30
"20623",2017,15,24
"20624",2017,16,20
"20625",2017,8,24
"20626",2017,14,30
"20627",2017,3,15
"20628",2017,9,28
"20629",2017,14,23
"20630",2017,16,26
"20631",2017,13,8
"20632",2017,15,8
"20633",2017,10,20
"20634",2017,7,15
"20635",2017,15,12
"20636",2017,14,5
"20637",2017,15,5
"20638",2017,16,15
"20639",2017,2,27
"20640",2017,2,30
"20641",2017,3,13
"20642",2017,11,12
"20643",2017,8,5
"20644",2017,1,1
"20645",2017,4,32
"20646",2017,6,20
"20647",2017,1,20
"20648",2017,10,24
"20649",2017,4,30
"20650",2017,16,12
"20651",2017,10,28
"20652",2017,7,20
"20653",2017,4,10
"20654",2017,16,10
"20655",2017,7,20
"20656",2017,13,8
"20657",2017,6,15
"20658",2017,8,25
"20659",2017,1,22
"20660",2017,16,32
"20661",2017,11,25
"20662",2017,7,23
"20663",2017,13,11
"20664",2017,11,10
"20665",2017,13,31
"20666",2017,11,20
"20667",2017,14,10
"20668",2017,12,30
"20669",2017,13,30
"20670",2017,14,6
"20671",2017,14,20
"20672",2017,13,14
"20673",2017,13,23
"20674",2017,15,2
"20675",2017,3,16
"20676",2017,14,16
"20677",2017,13,14
"20678",2017,12,30
"20679",2017,14,32
"20680",2017,2,20
"20681",2017,15,20
"20682",2017,2,10
"20683",2017,16,20
"20684",2017,16,10
"20685",2017,7,30
"20686",2017,6,30
"20687",2017,10,3
"20688",2017,16,20
"20689",2017,7,15
"20690",2017,10,29
"20691",2017,16,22
"20692",2017,13,30
"20693",2017,16,24
"20694",2017,15,19
"20695",2017,13,24
"20696",2017,15,20
"20697",2017,7,6
"20698",2017,13,18
"20699",2017,4,32
"20700",2017,9,30
"20701",2017,14,32
"20702",2017,7,30
"20703",2017,13,16
"20704",2017,6,30
"20705",2017,10,10
"20706",2017,13,25
"20707",2017,1,10
"20708",2017,8,12
"20709",2017,13,8
